,Unnamed: 0,Unvan,Link,Tarix,Qiymet,rooms,floor,area
6597,6597,Nəriman Nərimanov m.,https://bina.az//items/3617903, i̇yul 2023,143 000AZN,2 otaq,14/18,52 m²
6598,6598,Nəsimi m.,https://bina.az//items/3547861, i̇yul 2023,120 000AZN,2 otaq,6/16,5 m²
6599,6599,Nəsimi r.,https://bina.az//items/3624984, i̇yul 2023,210 000AZN,3 otaq,8/16,105 m²
6600,6600,Nərimanov r.,https://bina.az//items/3624981, i̇yul 2023,310 000AZN,4 otaq,5/5,170 m²
6601,6601,Nərimanov r.,https://bina.az//items/2790241, i̇yul 2023,189 000AZN,3 otaq,4/22,110 m²
6602,6602,28 May m.,https://bina.az//items/2725506, i̇yul 2023,450 000AZN,3 otaq,3/5,105 m²
6603,6603,Elmlər Akademiyası m.,https://bina.az//items/2896627, i̇yul 2023,450 000AZN,3 otaq,14/18,145 m²
6604,6604,Səbail r.,https://bina.az//items/3398313, i̇yul 2023,180 000AZN,4 otaq,13/18,98 m²
6605,6605,İnşaatçılar m.,https://bina.az//items/3530976, i̇yul 2023,230 000AZN,6 otaq,23/24,140 m²
6606,6606,Badamdar q.,https://bina.az//items/2804040, i̇yul 2023,288 000AZN,2 otaq,3/19,250 m²
6607,6607,İnşaatçılar m.,https://bina.az//items/3624960, i̇yul 2023,210 000AZN,3 otaq,4/4,90 m²
6608,6608,İnşaatçılar m.,https://bina.az//items/3544991, i̇yul 2023,173 000AZN,2 otaq,8/9,90 m²
6609,6609,Şah İsmayıl Xətai m.,https://bina.az//items/3324402, i̇yul 2023,4 000 000AZN,2 otaq,3/5,1200 m²
6610,6610,Memar Əcəmi m.,https://bina.az//items/3624958, i̇yul 2023,130 000AZN,2 otaq,9/17,70 m²
6611,6611,28 May m.,https://bina.az//items/3618398, i̇yul 2023,176 000AZN,3 otaq,10/17,98 m²
6612,6612,Nərimanov r.,https://bina.az//items/3557508, i̇yul 2023,260 000AZN,3 otaq,15/17,177 m²
6613,6613,20-ci sahə q.,https://bina.az//items/3624969, i̇yul 2023,65 000AZN,3 otaq,2/16,70 m²
6614,6614,Nərimanov r.,https://bina.az//items/3413236, i̇yul 2023,230 000AZN,2 otaq,3/4,115 m²
6615,6615,Yeni Yasamal q.,https://bina.az//items/3549266, i̇yul 2023,135 000AZN,3 otaq,5/5,90 m²
6616,6616,8 Noyabr m.,https://bina.az//items/3578234, i̇yul 2023,760 000AZN,4 otaq,11/13,360 m²
6617,6617,Elmlər Akademiyası m.,https://bina.az//items/3481963, i̇yul 2023,178 000AZN,2 otaq,11/17,70 m²
6618,6618,Yasamal r.,https://bina.az//items/3260059, i̇yul 2023,280 000AZN,0 sot,2/8,101 m²
6619,6619,Həzi Aslanov m.,https://bina.az//items/3624963, i̇yul 2023,132 000AZN,3 otaq,19/20,60 m²
6620,6620,Şüvəlan q.,https://bina.az//items/3624962, i̇yul 2023,1 500 000AZN,2 otaq,9/9,110 m²
6621,6621,Neftçilər m.,https://bina.az//items/3624954, i̇yul 2023,175 000AZN,3 otaq,5/6,70 m²
6622,6622,28 May m.,https://bina.az//items/3624922,dünən 12:18,530 000AZN,3 otaq,3/20,67 m²
6623,6623,Nəriman Nərimanov m.,https://bina.az//items/3607726, i̇yul 2023,174 000AZN,5 otaq,14/17,143 m²
6624,6624,Neftçilər m.,https://bina.az//items/3610359, i̇yul 2023,283 000AZN,2 otaq,2/4,92 m²
6625,6625,Nərimanov r.,https://bina.az//items/3624948, i̇yul 2023,240 000AZN,4 otaq,16/18,202 m²
6626,6626,Neftçilər m.,https://bina.az//items/3624946, i̇yul 2023,165 000AZN,3 otaq,4/13,90 m²
6627,6627,Nəsimi r.,https://bina.az//items/3556622, i̇yul 2023,240 000AZN,3 otaq,11/17,88 m²
6628,6628,Nizami m.,https://bina.az//items/3579656, i̇yul 2023,275 000AZN,2 otaq,13/17,3 m²
6629,6629,Həzi Aslanov m.,https://bina.az//items/3580125, i̇yul 2023,355 000AZN,6 otaq,17/18,300 m²
6630,6630,Həzi Aslanov m.,https://bina.az//items/3624947, i̇yul 2023,156 500AZN,3 otaq,7/16,78 m²
6631,6631,Nəriman Nərimanov m.,https://bina.az//items/3624943, i̇yul 2023,250 000AZN,3 otaq,4/17,100 m²
6632,6632,Şah İsmayıl Xətai m.,https://bina.az//items/3622953, i̇yul 2023,390 000AZN,4 otaq,14/18,205 m²
6633,6633,Qara Qarayev m.,https://bina.az//items/3451625, i̇yul 2023,178 000AZN,3 otaq,5/15,117 m²
6634,6634,Xalqlar Dostluğu m.,https://bina.az//items/3623398, i̇yul 2023,157 000AZN,3 otaq,11/19,5 m²
6635,6635,Əmircan q.,https://bina.az//items/3624920, i̇yul 2023,59 800AZN,2 otaq,4/4,31 m²
6636,6636,Yeni Yasamal q.,https://bina.az//items/3546769, i̇yul 2023,135 000AZN,3 otaq,4/9,78 m²
6637,6637,İnşaatçılar m.,https://bina.az//items/3410748, i̇yul 2023,257 000AZN,3 otaq,18/18,125 m²
6638,6638,Həzi Aslanov q.,https://bina.az//items/3624935, i̇yul 2023,340 000AZN,3 otaq,6/10,140 m²
6639,6639,Müşfiqabad q.,https://bina.az//items/3624917, i̇yul 2023,55 500AZN,5 otaq,9/17,80 m²
6640,6640,Biləcəri q.,https://bina.az//items/3624929, i̇yul 2023,230 000AZN,2 otaq,3/16,170 m²
6641,6641,Qara Qarayev m.,https://bina.az//items/3090985, i̇yul 2023,106 000AZN,6 sot,14/17,57 m²
6642,6642,Şüvəlan q.,https://bina.az//items/2974024, i̇yul 2023,250 000AZN,4 otaq,4/7,200 m²
6643,6643,Mərdəkan q.,https://bina.az//items/3624928, i̇yul 2023,129 000AZN,2 otaq,1/5,300 m²
6644,6644,Səbail r.,https://bina.az//items/3624924, i̇yul 2023,320 000AZN,3 otaq,2/2,64 m²
6645,6645,Mərdəkan q.,https://bina.az//items/3531067, i̇yul 2023,116 000AZN,3 otaq,4/5,5 m²
6646,6646,Xalqlar Dostluğu m.,https://bina.az//items/3410257, i̇yul 2023,135 000AZN,2 otaq,2/9,58 m²
6647,6647,Biləcəri q.,https://bina.az//items/3624923, i̇yul 2023,36 500AZN,3 otaq,2/20,100 m²
6648,6648,İnşaatçılar m.,https://bina.az//items/3520307, i̇yul 2023,108 000AZN,2 otaq,8/14,5 m²
6649,6649,Xaçmaz,https://bina.az//items/3624913, i̇yul 2023,52 000AZN,2 otaq,19/19,100 m²
6650,6650,Həzi Aslanov m.,https://bina.az//items/3238667, i̇yul 2023,138 000AZN,3 otaq,6/7,150 m²
6651,6651,Memar Əcəmi m.,https://bina.az//items/3624915, i̇yul 2023,725 000AZN,3 otaq,12/18,215 m²
6652,6652,İnşaatçılar m.,https://bina.az//items/3624914, i̇yul 2023,138 000AZN,3 otaq,2/16,90 m²
6653,6653,Nərimanov r.,https://bina.az//items/3624912, i̇yul 2023,2 800 000AZN,3 otaq,14/19,1300 m²
6654,6654,Şah İsmayıl Xətai m.,https://bina.az//items/3494578, i̇yul 2023,190 000AZN,4 otaq,3/18,72 m²
6655,6655,Yasamal r.,https://bina.az//items/3556171, i̇yul 2023,120 000AZN,2 otaq,5/9,90 m²
6656,6656,Nəsimi r.,https://bina.az//items/3624909, i̇yul 2023,340 000AZN,2 otaq,13/18,160 m²
6657,6657,Əhmədli m.,https://bina.az//items/3624885, i̇yul 2023,140 000AZN,3 otaq,3/9,103 m²
6658,6658,Bülbülə q.,https://bina.az//items/3252211, i̇yul 2023,450 000AZN,2 otaq,1/5,700 m²
6659,6659,Ceyranbatan q.,https://bina.az//items/3416559, i̇yul 2023,1 800 000AZN,2 otaq,10/11,1500 m²
6660,6660,İnşaatçılar m.,https://bina.az//items/3337586,bugün 11:19,109 900AZN,3 otaq,16/19,50 m²
6661,6661,Elmlər Akademiyası m.,https://bina.az//items/3552795, i̇yul 2023,310 000AZN,3 otaq,15/16,132 m²
6662,6662,Həzi Aslanov m.,https://bina.az//items/3624895, i̇yul 2023,140 000AZN,2 otaq,15/18,65 m²
6663,6663,Şüvəlan q.,https://bina.az//items/3613939, i̇yul 2023,130 000AZN,0 sot,13/16,106 m²
6664,6664,Nəriman Nərimanov m.,https://bina.az//items/3624892, i̇yul 2023,257 500AZN,3 otaq,5/18,1 m²
6665,6665,Novxanı q.,https://bina.az//items/3624883, i̇yul 2023,60 000AZN,3 sot,1/5,100 m²
6666,6666,Şah İsmayıl Xətai m.,https://bina.az//items/3624882, i̇yul 2023,220 000AZN,2 otaq,3/17,150 m²
6667,6667,Əmircan q.,https://bina.az//items/3624881, i̇yul 2023,110 000AZN,4 otaq,14/15,100 m²
6668,6668,Hökməli q.,https://bina.az//items/3624890, i̇yul 2023,72 500AZN,4 otaq,7/9,80 m²
6669,6669,Elmlər Akademiyası m.,https://bina.az//items/3624889, i̇yul 2023,270 000AZN,3 otaq,9/17,72 m²
6670,6670,Xırdalan,https://bina.az//items/3624874, i̇yul 2023,103 000AZN,3 otaq,10/20,55 m²
6671,6671,20 Yanvar m.,https://bina.az//items/3624880, i̇yul 2023,154 000AZN,3 otaq,17/19,156 m²
6672,6672,20 Yanvar m.,https://bina.az//items/3624887, i̇yul 2023,125 000AZN,2 otaq,4/5,132 m²
6673,6673,Elmlər Akademiyası m.,https://bina.az//items/3335654, i̇yul 2023,385 000AZN,3 otaq,7/17,390 m²
6674,6674,Elmlər Akademiyası m.,https://bina.az//items/3508272, i̇yul 2023,370 000AZN,3 otaq,15/19,55 m²
6675,6675,Novxanı q.,https://bina.az//items/3597578, i̇yul 2023,390 000AZN,6 otaq,3/5,175 m²
6676,6676,Novxanı q.,https://bina.az//items/3244909, i̇yul 2023,130 000AZN,5 sot,22/25,103 m²
6677,6677,Memar Əcəmi m.,https://bina.az//items/3624872, i̇yul 2023,96 000AZN,2 otaq,4/17,30 m²
6678,6678,Nəsimi r.,https://bina.az//items/3347589, i̇yul 2023,350 000AZN,3 otaq,11/16,147 m²
6679,6679,Nizami m.,https://bina.az//items/3624868, i̇yul 2023,420 000AZN,3 otaq,3/5,105 m²
6680,6680,Nizami m.,https://bina.az//items/3552269, i̇yul 2023,240 000AZN,3 otaq,2/9,82 m²
6681,6681,Gənclik m.,https://bina.az//items/3406600, i̇yul 2023,215 000AZN,4 otaq,17/18,110 m²
6682,6682,Xəzər r.,https://bina.az//items/2916930, i̇yul 2023,370 000AZN,3 otaq,5/17,450 m²
6683,6683,İnşaatçılar m.,https://bina.az//items/3624862, i̇yul 2023,210 000AZN,3 otaq,6/12,5 m²
6684,6684,Nərimanov r.,https://bina.az//items/3624861, i̇yul 2023,290 000AZN,3 otaq,4/6,100 m²
6685,6685,8 Noyabr m.,https://bina.az//items/3531495, i̇yul 2023,290 000AZN,3 otaq,5/16,2 m²
6686,6686,Masazır q.,https://bina.az//items/3210724, i̇yul 2023,120 000AZN,2 otaq,3/17,114 m²
6687,6687,Qara Qarayev m.,https://bina.az//items/3624857, i̇yul 2023,155 000AZN,4 otaq,13/19,78 m²
6688,6688,Xalqlar Dostluğu m.,https://bina.az//items/3385917, i̇yul 2023,235 000AZN,3 otaq,12/17,130 m²
6689,6689,20 Yanvar m.,https://bina.az//items/3624852, i̇yul 2023,280 000AZN,2 otaq,2/18,3 m²
6690,6690,28 May m.,https://bina.az//items/3624851, i̇yul 2023,190 000AZN,3 otaq,4/20,3 m²
6691,6691,7-ci mikrorayon q.,https://bina.az//items/3487128, i̇yul 2023,180 000AZN,1 otaq,5/7,100 m²
6692,6692,İnşaatçılar m.,https://bina.az//items/3624849, i̇yul 2023,95 000AZN,4 otaq,5/5,2 m²
6693,6693,Şah İsmayıl Xətai m.,https://bina.az//items/3441915, i̇yul 2023,234 000AZN,2 otaq,11/25,120 m²
6694,6694,Nəriman Nərimanov m.,https://bina.az//items/3624723, i̇yul 2023,128 000AZN,2 otaq,6/17,55 m²
6695,6695,Şah İsmayıl Xətai m.,https://bina.az//items/3486906, i̇yul 2023,160 000AZN,3 otaq,2/4,63 m²
6696,6696,Əhmədli m.,https://bina.az//items/3530289, i̇yul 2023,200 000AZN,3 otaq,12/17,5 m²
6697,6697,Nəriman Nərimanov m.,https://bina.az//items/3624846, i̇yul 2023,210 000AZN,2 otaq,3/9,72 m²
6698,6698,Şah İsmayıl Xətai m.,https://bina.az//items/3624845, i̇yul 2023,87 000AZN,3 otaq,2/9,72 m²
6699,6699,Elmlər Akademiyası m.,https://bina.az//items/3355320, i̇yul 2023,170 000AZN,2 otaq,4/9,83 m²
6700,6700,Xalqlar Dostluğu m.,https://bina.az//items/3422080, i̇yul 2023,147 000AZN,4 otaq,13/17,3 m²
6701,6701,Memar Əcəmi m.,https://bina.az//items/3416957, i̇yul 2023,258 000AZN,3 otaq,17/17,130 m²
6702,6702,Xətai r.,https://bina.az//items/3610094, i̇yul 2023,146 000AZN,2 otaq,10/20,55 m²
6703,6703,Abşeron r.,https://bina.az//items/3624839, i̇yul 2023,139 000AZN,2 otaq,4/15,100 m²
6704,6704,İnşaatçılar m.,https://bina.az//items/3624843, i̇yul 2023,179 000AZN,3 otaq,3/5,90 m²
6705,6705,İnşaatçılar m.,https://bina.az//items/3480547, i̇yul 2023,185 000AZN,3 otaq,3/12,110 m²
6706,6706,8 Noyabr m.,https://bina.az//items/3541169, i̇yul 2023,295 000AZN,2 otaq,6/27,4 m²
6707,6707,İçəri Şəhər m.,https://bina.az//items/3046901, i̇yul 2023,219 000AZN,2 otaq,3/7,5 m²
6708,6708,Qara Qarayev m.,https://bina.az//items/3624841, i̇yul 2023,178 000AZN,3 otaq,11/16,70 m²
6709,6709,Şah İsmayıl Xətai m.,https://bina.az//items/3624838, i̇yul 2023,160 000AZN,1 otaq,5/20,65 m²
6710,6710,Biləcəri q.,https://bina.az//items/3624837, i̇yul 2023,120 000AZN,5 otaq,9/9,120 m²
6711,6711,Nardaran q.,https://bina.az//items/3554847, i̇yul 2023,310 000AZN,2 otaq,4/4,96 m²
6712,6712,Nardaran q.,https://bina.az//items/3407889, i̇yul 2023,457 000AZN,2 otaq,3/8,85 m²
6713,6713,Suraxanı r.,https://bina.az//items/3624831.html, i̇yul 2023,115 000AZN,3 otaq,1/5,90 m²
6714,6714,Sumqayıt,https://bina.az//items/3624830, i̇yul 2023,129 000AZN,3 otaq,8/11,100 m²
6715,6715,Sahil m.,https://bina.az//items/3624828, i̇yul 2023,115 000AZN,3 otaq,1/5,70 m²
6716,6716,Şah İsmayıl Xətai m.,https://bina.az//items/3623114, i̇yul 2023,320 000AZN,3 otaq,9/19,131 m²
6717,6717,Nəriman Nərimanov m.,https://bina.az//items/3623931, i̇yul 2023,275 000AZN,3 otaq,4/16,125 m²
6718,6718,Nəriman Nərimanov m.,https://bina.az//items/3579961, i̇yul 2023,237 000AZN,3 otaq,15/17,117 m²
6719,6719,28 May m.,https://bina.az//items/3624826, i̇yul 2023,365 000AZN,3 otaq,7/16,150 m²
6720,6720,İnşaatçılar m.,https://bina.az//items/3616350, i̇yul 2023,185 000AZN,3 otaq,18/19,112 m²
6721,6721,Nardaran q.,https://bina.az//items/3412070, i̇yul 2023,553 000AZN,3 otaq,1/2,5 m²
6722,6722,Nardaran q.,https://bina.az//items/3554879, i̇yul 2023,246 500AZN,1 otaq,3/4,5 m²
6723,6723,Nardaran q.,https://bina.az//items/3334899, i̇yul 2023,311 610AZN,1 otaq,2/4,4 m²
6724,6724,Memar Əcəmi m.,https://bina.az//items/3624818, i̇yul 2023,130 000AZN,3 otaq,4/5,80 m²
6725,6725,Nardaran q.,https://bina.az//items/3554818, i̇yul 2023,289 000AZN,1 otaq,2/8,45 m²
6726,6726,Badamdar q.,https://bina.az//items/3602319,dünən 17:31,117 000AZN,4 sot,16/19,115 m²
6727,6727,İnşaatçılar m.,https://bina.az//items/3595612, i̇yul 2023,189 000AZN,3 otaq,17/24,159 m²
6728,6728,Badamdar q.,https://bina.az//items/3624815, i̇yul 2023,100 000AZN,4 sot,13/18,90 m²
6729,6729,Nəsimi r.,https://bina.az//items/3281617, i̇yul 2023,362 500AZN,4 otaq,4/9,110 m²
6730,6730,Elmlər Akademiyası m.,https://bina.az//items/3624814, i̇yul 2023,211 000AZN,2 otaq,7/18,1 m²
6731,6731,Biləcəri q.,https://bina.az//items/3624812, i̇yul 2023,127 000AZN,4 otaq,11/16,1 m²
6732,6732,Şah İsmayıl Xətai m.,https://bina.az//items/3624807, i̇yul 2023,210 000AZN,2 otaq,7/11,1347 m²
6733,6733,Abşeron r.,https://bina.az//items/3624806, i̇yul 2023,112 000AZN,2 otaq,8/18,140 m²
6734,6734,Xırdalan,https://bina.az//items/3524449, i̇yul 2023,1 500 000AZN,9 sot,3/9,65 m²
6735,6735,Nəriman Nərimanov m.,https://bina.az//items/3545574, i̇yul 2023,1 700 000AZN,3 otaq,8/14,65 m²
6736,6736,İnşaatçılar m.,https://bina.az//items/3472924, i̇yul 2023,250 000AZN,2 otaq,2/17,92 m²
6737,6737,8 Noyabr m.,https://bina.az//items/3486580, i̇yul 2023,129 000AZN,2 otaq,14/17,1 m²
6738,6738,Köhnə Günəşli q.,https://bina.az//items/3624801, i̇yul 2023,99 000AZN,2 otaq,13/16,148 m²
6739,6739,Yeni Yasamal q.,https://bina.az//items/3353197, i̇yul 2023,163 000AZN,2 otaq,7/9,149 m²
6740,6740,Biləcəri q.,https://bina.az//items/3624799, i̇yul 2023,129 850AZN,4 otaq,14/16,50 m²
6741,6741,28 May m.,https://bina.az//items/3624798, i̇yul 2023,360 000AZN,3 otaq,4/10,160 m²
6742,6742,Əhmədli m.,https://bina.az//items/3624797, i̇yul 2023,140 000AZN,2 otaq,1/5,110 m²
6743,6743,İnşaatçılar m.,https://bina.az//items/3624795,bugün 13:45,88 000AZN,3 otaq,3/12,50 m²
6744,6744,Nərimanov r.,https://bina.az//items/3579061, i̇yul 2023,1 200 000AZN,4 otaq,17/19,200 m²
6745,6745,Nizami r.,https://bina.az//items/3624792, i̇yul 2023,289 000AZN,3 otaq,12/20,145 m²
6746,6746,Nəsimi r.,https://bina.az//items/3624786, i̇yul 2023,308 000AZN,3 otaq,15/16,9 m²
6747,6747,Şah İsmayıl Xətai m.,https://bina.az//items/3624785, i̇yul 2023,220 000AZN,3 otaq,7/17,120 m²
6748,6748,Abşeron r.,https://bina.az//items/3114458, i̇yul 2023,47 000AZN,2 sot,11/17,1200 m²
6749,6749,Həzi Aslanov m.,https://bina.az//items/3624790, i̇yul 2023,173 000AZN,5 otaq,14/17,92 m²
6750,6750,Badamdar q.,https://bina.az//items/3207141, i̇yul 2023,570 000AZN,3 otaq,4/16,210 m²
6751,6751,Nəsimi r.,https://bina.az//items/3624789, i̇yul 2023,375 000AZN,2 otaq,11/15,200 m²
6752,6752,Həzi Aslanov m.,https://bina.az//items/3624788, i̇yul 2023,1 000 000AZN,3 otaq,6/27,255 m²
6753,6753,Novxanı q.,https://bina.az//items/3236775, i̇yul 2023,350 000AZN,4 otaq,11/17,151 m²
6754,6754,Nərimanov r.,https://bina.az//items/3093235, i̇yul 2023,350 000AZN,3 otaq,1/3,75 m²
6755,6755,Gəncə,https://bina.az//items/3624777, i̇yul 2023,120 000AZN,7 otaq,5/10,106 m²
6756,6756,Nərimanov r.,https://bina.az//items/3391070, i̇yul 2023,289 000AZN,4 otaq,1/5,181 m²
6757,6757,Nəsimi r.,https://bina.az//items/3264038, i̇yul 2023,460 000AZN,2 otaq,4/5,143 m²
6758,6758,8 Noyabr m.,https://bina.az//items/3567358, i̇yul 2023,270 000AZN,3 otaq,14/18,500 m²
6759,6759,Xırdalan,https://bina.az//items/3513207, i̇yul 2023,77 500AZN,2 otaq,15/16,58 m²
6760,6760,Nəsimi r.,https://bina.az//items/3180258, i̇yul 2023,487 000AZN,4 otaq,15/17,259 m²
6761,6761,Nəsimi r.,https://bina.az//items/3174764, i̇yul 2023,479 000AZN,4 otaq,7/17,259 m²
6762,6762,Şah İsmayıl Xətai m.,https://bina.az//items/3623767, i̇yul 2023,190 000AZN,2 otaq,20/20,81 m²
6763,6763,Nəsimi r.,https://bina.az//items/3174566, i̇yul 2023,503 000AZN,5 otaq,6/17,272 m²
6764,6764,Xırdalan,https://bina.az//items/3486048, i̇yul 2023,90 000AZN,4 otaq,14/17,130 m²
6765,6765,Qara Qarayev m.,https://bina.az//items/3624766, i̇yul 2023,240 000AZN,3 otaq,4/17,114 m²
6766,6766,Biləcəri q.,https://bina.az//items/3624765, i̇yul 2023,153 000AZN,4 otaq,11/12,140 m²
6767,6767,Nəsimi r.,https://bina.az//items/3183756, i̇yul 2023,502 900AZN,5 otaq,16/24,272 m²
6768,6768,Memar Əcəmi m.,https://bina.az//items/3624763, i̇yul 2023,200 000AZN,3 otaq,5/17,100 m²
6769,6769,Şah İsmayıl Xətai m.,https://bina.az//items/3624739, i̇yul 2023,295 000AZN,3 otaq,16/18,156 m²
6770,6770,Nəsimi r.,https://bina.az//items/3174602, i̇yul 2023,517 000AZN,5 otaq,12/18,272 m²
6771,6771,Nərimanov r.,https://bina.az//items/3624761, i̇yul 2023,240 000AZN,4 otaq,5/17,202 m²
6772,6772,Şah İsmayıl Xətai m.,https://bina.az//items/3595788, i̇yul 2023,210 000AZN,3 otaq,2/5,125 m²
6773,6773,Nərimanov r.,https://bina.az//items/3593961, i̇yul 2023,285 000AZN,3 otaq,12/13,100 m²
6774,6774,Nəriman Nərimanov m.,https://bina.az//items/3593229, i̇yul 2023,101 000AZN,2 otaq,15/19,40 m²
6775,6775,Qara Qarayev m.,https://bina.az//items/3593118, i̇yul 2023,176 000AZN,2 otaq,2/4,71 m²
6776,6776,Nərimanov r.,https://bina.az//items/3476612, i̇yul 2023,3 750 000AZN,3 otaq,5/16,500 m²
6777,6777,Şah İsmayıl Xətai m.,https://bina.az//items/3622925, i̇yul 2023,295 000AZN,3 otaq,16/24,160 m²
6778,6778,Mərdəkan q.,https://bina.az//items/3557231, i̇yul 2023,225 000AZN,4 otaq,10/17,150 m²
6779,6779,Mərdəkan q.,https://bina.az//items/3328567, i̇yul 2023,435 000AZN,4 otaq,9/16,200 m²
6780,6780,8 Noyabr m.,https://bina.az//items/3313058, i̇yul 2023,395 000AZN,3 otaq,3/18,205 m²
6781,6781,Nizami m.,https://bina.az//items/3415786, i̇yul 2023,380 000AZN,2 otaq,5/8,187 m²
6782,6782,Qara Qarayev m.,https://bina.az//items/3609737, i̇yul 2023,230 000AZN,9 otaq,5/17,95 m²
6783,6783,Bakıxanov q.,https://bina.az//items/3624742, i̇yul 2023,80 000AZN,3 otaq,8/9,50 m²
6784,6784,Şirvan,https://bina.az//items/2890309, i̇yul 2023,165 000AZN,3 otaq,15/21,400 m²
6785,6785,Şamaxı,https://bina.az//items/3624709, i̇yul 2023,280 000AZN,4 otaq,2/6,80 m²
6786,6786,28 May m.,https://bina.az//items/3584026, i̇yul 2023,340 000AZN,3 otaq,11/14,115 m²
6787,6787,Yasamal r.,https://bina.az//items/3602339, i̇yul 2023,185 000AZN,5 otaq,5/5,85 m²
6788,6788,Biləcəri q.,https://bina.az//items/3624732, i̇yul 2023,180 000AZN,3 otaq,16/17,150 m²
6789,6789,Badamdar q.,https://bina.az//items/3483089, i̇yul 2023,260 000AZN,2 otaq,3/17,120 m²
6790,6790,Ağ şəhər q.,https://bina.az//items/3390587, i̇yul 2023,720 000AZN,4 otaq,9/17,275 m²
6791,6791,28 May m.,https://bina.az//items/3243664, i̇yul 2023,262 000AZN,3 otaq,14/17,103 m²
6792,6792,Memar Əcəmi m.,https://bina.az//items/3624730, i̇yul 2023,90 000AZN,2 otaq,5/12,54 m²
6793,6793,Neftçilər m.,https://bina.az//items/3624728, i̇yul 2023,250 000AZN,4 otaq,5/16,125 m²
6794,6794,Səbail r.,https://bina.az//items/3585846, i̇yul 2023,195 000AZN,2 otaq,18/18,127 m²
6795,6795,Nərimanov r.,https://bina.az//items/3483166, i̇yul 2023,179 000AZN,2 otaq,18/18,108 m²
6796,6796,28 May m.,https://bina.az//items/3619868, i̇yul 2023,375 000AZN,4 otaq,2/3,5 m²
6797,6797,İçəri Şəhər m.,https://bina.az//items/3394419, i̇yul 2023,327 000AZN,3 otaq,10/15,120 m²
6798,6798,Qəbələ,https://bina.az//items/3624719, i̇yul 2023,1 600AZN,1 sot,9/16,65 m²
6799,6799,Həzi Aslanov m.,https://bina.az//items/3544841, i̇yul 2023,138 000AZN,2 otaq,8/14,100 m²
6800,6800,Badamdar q.,https://bina.az//items/3354320, i̇yul 2023,320 000AZN,2 otaq,6/20,147 m²
6801,6801,Həzi Aslanov m.,https://bina.az//items/3254189, i̇yul 2023,138 000AZN,3 otaq,7/17,155 m²
6802,6802,Həzi Aslanov m.,https://bina.az//items/3484993, i̇yul 2023,288 000AZN,4 otaq,2/8,69 m²
6803,6803,Əhmədli m.,https://bina.az//items/3410212, i̇yul 2023,102 000AZN,1 otaq,7/9,63 m²
6804,6804,Nizami r.,https://bina.az//items/3247712, i̇yul 2023,110 000AZN,2 otaq,17/20,72 m²
6805,6805,8 Noyabr m.,https://bina.az//items/3624720, i̇yul 2023,160 000AZN,3 otaq,12/17,185 m²
6806,6806,28 May m.,https://bina.az//items/3599672, i̇yul 2023,399 000AZN,4 otaq,1/3,164 m²
6807,6807,Nəsimi r.,https://bina.az//items/3621152, i̇yul 2023,285 000AZN,3 otaq,4/9,60 m²
6808,6808,Sahil m.,https://bina.az//items/3624715, i̇yul 2023,115 000AZN,3 otaq,13/18,40 m²
6809,6809,Yeni Yasamal q.,https://bina.az//items/3624716, i̇yul 2023,91 000AZN,2 otaq,13/20,127 m²
6810,6810,İçəri Şəhər m.,https://bina.az//items/3448813, i̇yul 2023,375 000AZN,3 otaq,4/7,201 m²
6811,6811,Elmlər Akademiyası m.,https://bina.az//items/3613687, i̇yul 2023,385 000AZN,4 otaq,14/14,150 m²
6812,6812,Şah İsmayıl Xətai m.,https://bina.az//items/3486664, i̇yul 2023,300 000AZN,3 otaq,12/13,130 m²
